293,0.547563,0.54838,0.545216
294,0.548339,0.549036,0.54537
295,0.548995,0.549243,0.545525
296,0.549203,0.547664,0.545679
297,0.547625,0.548602,0.545833
298,0.548562,0.549765,0.545988
299,0.549724,0.549098,0.546142
300,0.549059,0.549578,0.546296
301,0.549537,0.547668,0.546451
302,0.54763,0.545672,0.546605
303,0.545634,0.546317,0.546759
304,0.546276,0.546578,0.546914
305,0.546538,0.548079,0.547068
306,0.548038,0.548004,0.547222
307,0.547964,0.54831,0.547377
308,0.54827,0.547721,0.547531
309,0.547682,0.550019,0.547685
310,0.549977,0.548296,0.54784
311,0.548257,0.547483,0.547994
312,0.547444,0.548358,0.548148
313,0.548317,0.546777,0.548302
314,0.546738,0.547616,0.548457
315,0.547575,0.549107,0.548611
316,0.549066,0.550533,0.548765
317,0.550492,0.550043,0.54892
318,0.550004,0.551163,0.549074
319,0.551122,0.550797,0.549228
320,0.550758,0.55084,0.549383
321,0.5508,0.55095,0.549537
322,0.55091,0.54947,0.549691
323,0.549431,0.551355,0.549846
324,0.551313,0.5533,0.55
325,0.553258,0.554257,0.550154
326,0.554216,0.55495,0.550309
327,0.554909,0.555172,0.550463
328,0.555132,0.554724,0.550617
329,0.554684,0.555361,0.550772
330,0.555321,0.555377,0.550926
331,0.555337,0.557681,0.55108
332,0.557639,0.557354,0.551235
333,0.557314,0.556225,0.551389
334,0.556186,0.55508,0.551543
335,0.555041,0.556113,0.551698
336,0.556072,0.554668,0.551852
337,0.554629,0.555758,0.552006
338,0.555717,0.556015,0.55216
339,0.555974,0.554712,0.552315
340,0.554673,0.554854,0.552469
341,0.554814,0.553518,0.552623
342,0.553479,0.554317,0.552778
343,0.554276,0.554514,0.552932
344,0.554473,0.55511,0.553086
345,0.555069,0.556681,0.553241
346,0.55664,0.555574,0.553395
347,0.555535,0.555588,0.553549
348,0.555548,0.556459,0.553704
349,0.556418,0.555137,0.553858
350,0.555098,0.556284,0.554012
351,0.556243,0.557568,0.554167
352,0.557527,0.556433,0.554321
353,0.556394,0.556364,0.554475
354,0.556324,0.554728,0.55463
355,0.554689,0.553722,0.554784
356,0.553683,0.554419,0.554938
357,0.554379,0.553903,0.555093
358,0.553864,0.555988,0.555247
359,0.555947,0.556008,0.555401
360,0.555968,0.555827,0.555556
361,0.555787,0.556226,0.55571
362,0.556185,0.556773,0.555864
